time,durable_step,current_step,furthest_step,steps_at_risk,train_loss,tokens_b,nodes_training,nodes_lost,replacements,below_full_world,degraded_band,goodput,ms_per_step,ms_per_step_typical,whole_group_restarts,usd,usd_per_1k,supervisor_up
1786381779072,19604,19620,19620,16,3.1366,9.643622,8,20,20,0,,0.0,2245,1773,0,102.2462,5.2113,1
1786381796681,19604,19630,19630,26,3.0912,9.648538,8,20,20,0,,0.0,1761,1773,0,102.2856,5.2107,1
1786381814291,19604,19640,19640,36,3.1249,9.653453,8,20,20,0,,0.0,1761,1770,0,102.3249,5.21,1
1786381832025,19604,19650,19650,46,3.0987,9.658368,8,20,20,0,,0.0,1773,1770,0,102.3646,5.2094,1
1786381860929,19604,19660,19660,56,3.1319,9.663283,8,20,20,0,,0.0,2890,1773,0,102.4292,5.21,1
1786381883296,19656,19670,19670,14,3.1144,9.668198,8,20,20,0,,0.0,2237,1773,0,102.4792,5.2099,1
1786381901091,19656,19680,19680,24,3.0751,9.673114,8,20,20,0,,0.0,1779,1773,0,102.519,5.2093,1
1786381918684,19656,19690,19690,34,3.1104,9.678029,8,20,20,0,,0.0,1759,1773,0,102.5583,5.2086,1
1786381936348,19656,19700,19700,44,3.1309,9.682944,8,20,20,0,,0.0,1766,1773,0,102.5978,5.208,1
1786381965214,19656,19710,19710,54,3.0975,9.687859,8,20,20,0,,0.0,2887,1773,0,102.6623,5.2086,1
1786381987704,19708,19720,19720,12,3.1145,9.692774,8,20,20,0,,0.0,2249,1773,0,102.7126,5.2086,1
1786382005557,19708,19730,19730,22,3.0755,9.69769,8,20,20,0,,0.0,1785,1773,0,102.7525,5.2079,1
1786382023122,19708,19740,19740,32,3.1229,9.702605,8,20,20,0,,0.0,1756,1773,0,102.7918,5.2073,1
1786382040705,19708,19750,19750,42,3.1024,9.70752,8,20,20,0,,0.0,1758,1773,0,102.8311,5.2066,1
1786382069051,19708,19760,19760,52,3.0979,9.712435,8,20,20,0,,0.0,2835,1778,0,102.8945,5.2072,1
1786382091713,19759,19770,19770,11,3.1021,9.71735,8,20,20,0,,0.0,2266,1778,0,102.9451,5.2071,1
1786382109331,19759,19780,19780,21,3.0931,9.722266,8,20,20,0,,0.0,1762,1773,0,102.9845,5.2065,1
1786382126955,19759,19790,19790,31,3.1319,9.727181,8,20,20,0,,0.0,1762,1773,0,103.0239,5.2059,1
1786382144584,19759,19800,19800,41,3.0687,9.732096,8,20,20,0,,0.0,1763,1778,0,103.0633,5.2052,1
1786382210736,19800,19810,19810,10,3.1145,9.737011,8,20,20,0,,0.0,6615,1779,0,103.2112,5.2101,1
1786382228701,19800,19820,19820,20,3.1035,9.741926,8,20,20,0,,0.0,1797,1779,0,103.2514,5.2095,1
1786382246485,19800,19830,19830,30,3.0951,9.746842,8,20,20,0,,0.0,1778,1779,0,103.2911,5.2088,1
1786382264123,19800,19840,19840,40,3.1149,9.751757,8,20,20,0,,0.0,1764,1778,0,103.3306,5.2082,1
1786382281857,19800,19850,19850,50,3.1102,9.756672,8,20,20,0,,0.0,1773,1778,0,103.3702,5.2076,1
1786382312651,19852,19860,19860,8,3.1102,9.761587,8,20,20,0,,0.0,3079,1782,0,103.4391,5.2084,1
1786382332982,19852,19870,19870,18,3.1279,9.766502,8,20,20,0,,0.0,2033,1782,0,103.4845,5.2081,1
1786382350600,19852,19880,19880,28,3.1154,9.771418,8,20,20,0,,0.0,1762,1782,0,103.5239,5.2074,1
1786382368215,19852,19890,19890,38,3.1073,9.776333,8,20,20,0,,0.0,1761,1778,0,103.5633,5.2068,1
1786382385843,19852,19900,19900,48,3.0863,9.781248,8,20,20,0,,0.0,1763,1778,0,103.6027,5.2062,1
1786382414618,19852,19910,19910,58,3.0953,9.786163,8,20,20,0,,0.0,2877,1778,0,103.667,5.2068,1
1786382436876,19905,19920,19920,15,3.0961,9.791078,8,20,20,0,,0.0,2226,1778,0,103.7168,5.2067,1
1786382454552,19905,19930,19930,25,3.1101,9.795994,8,20,20,0,,0.0,1768,1778,0,103.7563,5.206,1
1786382472159,19905,19940,19940,35,3.1203,9.800909,8,20,20,0,,0.0,1761,1778,0,103.7956,5.2054,1
1786382489980,19905,19950,19950,45,3.1159,9.805824,8,20,20,0,,0.0,1782,1778,0,103.8355,5.2048,1
1786382518616,19905,19960,19960,55,3.1272,9.810739,8,20,20,0,,0.0,2864,1782,0,103.8995,5.2054,1
1786382541050,19957,19970,19970,13,3.132,9.815654,8,20,20,0,,0.0,2243,1782,0,103.9496,5.2053,1
1786382558883,19957,19980,19980,23,3.127,9.82057,8,20,20,0,,0.0,1783,1778,0,103.9895,5.2047,1
1786382576507,19957,19990,19990,33,3.0846,9.825485,8,20,20,0,,0.0,1762,1773,0,104.0289,5.204,1
1786382594089,19957,20000,20000,43,3.078,9.8304,8,20,20,0,,0.0,1758,1773,0,104.0682,5.2034,1
1786382622681,19957,20010,20010,53,3.1002,9.835315,8,20,20,0,,0.0,2859,1782,0,104.1321,5.204,1
1786382645389,20009,20020,20020,11,3.1001,9.84023,8,20,20,0,,0.0,2271,1782,0,104.1829,5.2039,1
1786382663325,20009,20030,20030,21,3.1064,9.845146,8,20,20,0,,0.0,1794,1782,0,104.223,5.2033,1
1786382680929,20009,20040,20040,31,3.0886,9.850061,8,20,20,0,,0.0,1760,1783,0,104.2624,5.2027,1
1786382698589,20009,20050,20050,41,3.0848,9.854976,8,20,20,0,,0.0,1766,1784,0,104.3018,5.2021,1
1786382716324,20009,20060,20060,51,3.1184,9.859891,8,20,20,0,,0.0,1773,1788,0,104.3415,5.2015,1
1786382749492,20060,20070,20070,10,3.1071,9.864806,8,20,20,0,,0.0,3317,1784,0,104.4156,5.2026,1
1786382767373,20060,20080,20080,20,3.0988,9.869722,8,20,20,0,,0.0,1788,1783,0,104.4556,5.202,1
1786382784987,20060,20090,20090,30,3.0986,9.874637,8,20,20,0,,0.0,1761,1783,0,104.495,5.2013,1
1786382802634,20060,20100,20100,40,3.096,9.879552,8,20,20,0,,0.0,1765,1784,0,104.5344,5.2007,1
1786382868538,20100,20110,20110,10,3.1315,9.884467,8,20,20,0,,0.0,6590,1788,0,104.6818,5.2055,1
1786382886378,20100,20120,20120,20,3.1016,9.889382,8,20,20,0,,0.0,1784,1784,0,104.7216,5.2049,1
1786382904093,20100,20130,20130,30,3.1302,9.894298,8,20,20,0,,0.0,1772,1783,0,104.7613,5.2042,1
1786382921709,20100,20140,20140,40,3.0751,9.899213,8,20,20,0,,0.0,1762,1779,0,104.8006,5.2036,1
1786382939383,20100,20150,20150,50,3.1173,9.904128,8,20,20,0,,0.0,1767,1784,0,104.8401,5.203,1
1786383021073,20152,20160,20160,8,3.1259,9.909043,6,22,20,1,20160,0.0,2344,1788,0,104.9988,5.2083,1
1786383043578,20152,20170,20170,18,3.1,9.913958,6,22,20,1,20170,0.0,2250,1784,0,105.0491,5.2082,1
1786383077864,20152,20180,20180,28,3.1199,9.918874,6,22,20,1,20180,0.0,3429,1779,0,105.1257,5.2094,1
1786383105594,20179,20190,20190,11,3.1055,9.923789,6,22,20,1,20190,0.0,2773,1773,0,105.1877,5.2099,1
1786383128882,20179,20200,20200,21,3.1048,9.928704,6,22,20,1,20200,0.0,2329,1779,0,105.2398,5.2099,1
1786383201901,20179,20180,20200,1,3.1129,9.918874,8,22,22,0,,0.0,4391,1784,0,105.403,5.2231,1
1786383219374,20179,20190,20200,11,3.1003,9.923789,8,22,22,0,,0.0,1747,1784,0,105.4421,5.2225,1
1786383236745,20179,20200,20200,21,3.0874,9.928704,8,22,22,0,,0.0,1737,1779,0,105.4809,5.2218,1
1786383254110,20179,20210,20210,31,3.0854,9.933619,8,22,22,0,,0.0,1737,1772,0,105.5197,5.2212,1
1786383284316,20212,20220,20220,8,3.1023,9.938534,8,22,22,0,,0.0,3021,1776,0,105.5873,5.2219,1
1786383306821,20212,20230,20230,18,3.1316,9.94345,8,22,22,0,,0.0,2251,1779,0,105.6376,5.2218,1
1786383324614,20212,20240,20240,28,3.0838,9.948365,8,22,22,0,,0.0,1779,1776,0,105.6774,5.2212,1
1786383342140,20212,20250,20250,38,3.0761,9.95328,8,22,22,0,,0.0,1753,1772,0,105.7165,5.2206,1
1786383359658,20212,20260,20260,48,3.091,9.958195,8,22,22,0,,0.0,1752,1776,0,105.7557,5.2199,1
1786383389840,20212,20270,20270,58,3.0994,9.96311,8,22,22,0,,0.0,3018,1776,0,105.8232,5.2207,1
1786383412379,20266,20280,20280,14,3.1157,9.968026,8,22,22,0,,0.0,2254,1776,0,105.8736,5.2206,1
1786383430013,20266,20290,20290,24,3.1096,9.972941,8,22,22,0,,0.0,1763,1775,0,105.913,5.22,1
1786383447648,20266,20300,20300,34,3.1084,9.977856,8,22,22,0,,0.0,1764,1771,0,105.9524,5.2193,1
1786383465248,20266,20310,20310,44,3.1251,9.982771,8,22,22,0,,0.0,1760,1771,0,105.9917,5.2187,1
1786383494077,20266,20320,20320,54,3.0683,9.987686,8,22,22,0,,0.0,2883,1771,0,106.0562,5.2193,1
1786383517673,20318,20330,20330,12,3.1029,9.992602,8,22,22,0,,0.0,2360,1771,0,106.1089,5.2193,1
1786383535326,20318,20340,20340,22,3.0942,9.997517,8,22,22,0,,0.0,1765,1766,0,106.1484,5.2187,1
1786383552868,20318,20350,20350,32,3.1211,10.002432,8,22,22,0,,0.0,1754,1766,0,106.1876,5.2181,1
1786383570477,20318,20360,20360,42,3.1061,10.007347,8,22,22,0,,0.0,1761,1771,0,106.227,5.2174,1
1786383588235,20318,20370,20370,52,3.0711,10.012262,8,22,22,0,,0.0,1776,1771,0,106.2667,5.2168,1
1786383621347,20370,20380,20380,10,3.1066,10.017178,8,22,22,0,,0.0,3311,1771,0,106.3407,5.2179,1
1786383639055,20370,20390,20390,20,3.1089,10.022093,8,22,22,0,,0.0,1771,1771,0,106.3803,5.2173,1
1786383656716,20370,20400,20400,30,3.1101,10.027008,8,22,22,0,,0.0,1766,1771,0,106.4198,5.2167,1
1786383723001,20402,20410,20410,8,3.0878,10.031923,8,22,22,0,,0.0,6628,1771,0,106.568,5.2214,1
1786383740753,20402,20420,20420,18,3.1326,10.036838,8,22,22,0,,0.0,1775,1773,0,106.6077,5.2207,1
1786383758467,20402,20430,20430,28,3.1229,10.041754,8,22,22,0,,0.0,1771,1773,0,106.6473,5.2201,1
1786383776051,20402,20440,20440,38,3.0972,10.046669,8,22,22,0,,0.0,1758,1771,0,106.6866,5.2195,1
1786383793643,20402,20450,20450,48,3.106,10.051584,8,22,22,0,,0.0,1759,1771,0,106.7259,5.2189,1
1786383822487,20402,20460,20460,58,3.0826,10.056499,8,22,22,0,,0.0,2884,1773,0,106.7904,5.2195,1
1786383844794,20454,20470,20470,16,3.0918,10.061414,8,22,22,0,,0.0,2231,1775,0,106.8402,5.2194,1
1786383862399,20454,20480,20480,26,3.0651,10.06633,8,22,22,0,,0.0,1761,1775,0,106.8796,5.2187,1
1786383879920,20454,20490,20490,36,3.0807,10.071245,8,22,22,0,,0.0,1752,1773,0,106.9188,5.2181,1
1786383897475,20454,20500,20500,46,3.1205,10.07616,8,22,22,0,,0.0,1756,1773,0,106.958,5.2175,1
1786383926252,20454,20510,20510,56,3.1039,10.081075,8,22,22,0,,0.0,2878,1773,0,107.0223,5.2181,1
1786383948714,20506,20520,20520,14,3.0988,10.08599,8,22,22,0,,0.0,2246,1775,0,107.0726,5.218,1
1786383966621,20506,20530,20530,24,3.0963,10.090906,8,22,22,0,,0.0,1791,1775,0,107.1126,5.2174,1
1786383984348,20506,20540,20540,34,3.0821,10.095821,8,22,22,0,,0.0,1773,1773,0,107.1522,5.2168,1
1786384001967,20506,20550,20550,44,3.1138,10.100736,8,22,22,0,,0.0,1762,1773,0,107.1916,5.2161,1
1786384030694,20506,20560,20560,54,3.1218,10.105651,8,22,22,0,,0.0,2873,1775,0,107.2558,5.2167,1
1786384053338,20558,20570,20570,12,3.108,10.110566,8,22,22,0,,0.0,2264,1775,0,107.3065,5.2166,1
1786384071287,20558,20580,20580,22,3.1146,10.115482,8,22,22,0,,0.0,1795,1773,0,107.3466,5.2161,1
1786384088898,20558,20590,20590,32,3.1114,10.120397,8,22,22,0,,0.0,1761,1773,0,107.386,5.2154,1
1786384106486,20558,20600,20600,42,3.1125,10.125312,8,22,22,0,,0.0,1759,1773,0,107.4253,5.2148,1
1786384124473,20558,20610,20610,52,3.1102,10.130227,8,22,22,0,,0.0,1799,1782,0,107.4655,5.2142,1
1786384157944,20610,20620,20620,10,3.1056,10.135142,8,22,22,0,,0.0,3347,1782,0,107.5403,5.2153,1
1786384175763,20610,20630,20630,20,3.0939,10.140058,8,22,22,0,,0.0,1782,1773,0,107.5801,5.2147,1
1786384193326,20610,20640,20640,30,3.1044,10.144973,8,22,22,0,,0.0,1756,1773,0,107.6194,5.2141,1
1786384210909,20610,20650,20650,40,3.1266,10.149888,8,22,22,0,,0.0,1758,1773,0,107.6587,5.2135,1
1786384228461,20610,20660,20660,50,3.0858,10.154803,8,22,22,0,,0.0,1755,1782,0,107.698,5.2129,1
1786384259275,20662,20670,20670,8,3.0949,10.159718,8,22,22,0,,0.0,3081,1782,0,107.7668,5.2137,1
1786384280286,20662,20680,20680,18,3.0951,10.164634,8,22,22,0,,0.0,2101,1773,0,107.8138,5.2134,1
1786384297869,20662,20690,20690,28,3.0973,10.169549,8,22,22,0,,0.0,1758,1762,0,107.8531,5.2128,1
1786384315433,20662,20700,20700,38,3.125,10.174464,8,22,22,0,,0.0,1756,1762,0,107.8924,5.2122,1
1786384381497,20700,20710,20710,10,3.1284,10.179379,8,22,22,0,,0.0,6606,1762,0,108.0401,5.2168,1
1786384399347,20700,20720,20720,20,3.123,10.184294,8,22,22,0,,0.0,1785,1762,0,108.08,5.2162,1
1786384416940,20700,20730,20730,30,3.1038,10.18921,8,22,22,0,,0.0,1759,1762,0,108.1193,5.2156,1
1786384434562,20700,20740,20740,40,3.0602,10.194125,8,22,22,0,,0.0,1762,1762,0,108.1587,5.215,1
1786384452184,20700,20750,20750,50,3.1083,10.19904,8,22,22,0,,0.0,1762,1762,0,108.1981,5.2144,1
1786384481917,20752,20760,20760,8,3.1154,10.203955,8,22,22,0,,0.0,2973,1762,0,108.2646,5.2151,1
1786384503170,20752,20770,20770,18,3.0978,10.20887,8,22,22,0,,0.0,2125,1762,0,108.3121,5.2148,1
1786384520716,20752,20780,20780,28,3.1368,10.213786,8,22,22,0,,0.0,1755,1762,0,108.3513,5.2142,1
1786384538323,20752,20790,20790,38,3.1089,10.218701,8,22,22,0,,0.0,1761,1762,0,108.3907,5.2136,1
1786384555896,20752,20800,20800,48,3.0967,10.223616,8,22,22,0,,0.0,1757,1762,0,108.43,5.213,1
1786384585043,20752,20810,20810,58,3.0995,10.228531,8,22,22,0,,0.0,2915,1762,0,108.4951,5.2136,1
1786384607366,20805,20820,20820,15,3.1035,10.233446,8,22,22,0,,0.0,2232,1764,0,108.545,5.2135,1
1786384624978,20805,20830,20830,25,3.1018,10.238362,8,22,22,0,,0.0,1761,1764,0,108.5844,5.2129,1
1786384642584,20805,20840,20840,35,3.1071,10.243277,8,22,22,0,,0.0,1761,1762,0,108.6237,5.2123,1
1786384660179,20805,20850,20850,45,3.0564,10.248192,8,22,22,0,,0.0,1759,1762,0,108.6631,5.2117,1
1786384689370,20805,20860,20860,55,3.1018,10.253107,8,22,22,0,,0.0,2919,1764,0,108.7283,5.2123,1
1786384711812,20857,20870,20870,13,3.0937,10.258022,8,22,22,0,,0.0,2244,1764,0,108.7785,5.2122,1
1786384729840,20857,20880,20880,23,3.0793,10.262938,8,22,22,0,,0.0,1803,1762,0,108.8188,5.2116,1
1786384747451,20857,20890,20890,33,3.1181,10.267853,8,22,22,0,,0.0,1761,1762,0,108.8582,5.211,1
1786384765063,20857,20900,20900,43,3.0982,10.272768,8,22,22,0,,0.0,1761,1762,0,108.8976,5.2104,1
1786384793584,20857,20910,20910,53,3.1224,10.277683,8,22,22,0,,0.0,2852,1764,0,108.9613,5.211,1
1786384816135,20909,20920,20920,11,3.1084,10.282598,8,22,22,0,,0.0,2255,1764,0,109.0117,5.2109,1
1786384833881,20909,20930,20930,21,3.0952,10.287514,8,22,22,0,,0.0,1775,1761,0,109.0514,5.2103,1
1786384851488,20909,20940,20940,31,3.1235,10.292429,8,22,22,0,,0.0,1761,1761,0,109.0908,5.2097,1
1786384869092,20909,20950,20950,41,3.1181,10.297344,8,22,22,0,,0.0,1760,1761,0,109.1301,5.2091,1
1786384886735,20909,20960,20960,51,3.119,10.302259,8,22,22,0,,0.0,1764,1764,0,109.1696,5.2085,1
1786384918678,20962,20970,20970,8,3.0893,10.307174,8,22,22,0,,0.0,3194,1764,0,109.241,5.2094,1
1786384938003,20962,20980,20980,18,3.111,10.31209,8,22,22,0,,0.0,1933,1764,0,109.2842,5.209,1
1786384955555,20962,20990,20990,28,3.0721,10.317005,8,22,22,0,,0.0,1755,1764,0,109.3234,5.2084,1
1786384973102,20962,21000,21000,38,3.0873,10.32192,8,22,22,0,,0.0,1755,1764,0,109.3626,5.2077,1
1786385042955,21000,21010,21010,10,3.1056,10.326835,8,22,22,0,,0.0,6985,1775,0,109.5188,5.2127,1
1786385060732,21000,21020,21020,20,3.1113,10.33175,8,22,22,0,,0.0,1778,1775,0,109.5585,5.2121,1
1786385078328,21000,21030,21030,30,3.1216,10.336666,8,22,22,0,,0.0,1760,1775,0,109.5979,5.2115,1
1786385095897,21000,21040,21040,40,3.1421,10.341581,8,22,22,0,,0.0,1757,1766,0,109.6372,5.2109,1
1786385113512,21000,21050,21050,50,3.0865,10.346496,8,22,22,0,,0.0,1761,1766,0,109.6765,5.2103,1
1786385144374,21052,21060,21060,8,3.0896,10.351411,8,22,22,0,,0.0,3086,1775,0,109.7455,5.2111,1
1786385165085,21052,21070,21070,18,3.0895,10.356326,8,22,22,0,,0.0,2071,1775,0,109.7918,5.2108,1
1786385182666,21052,21080,21080,28,3.0764,10.361242,8,22,22,0,,0.0,1758,1775,0,109.8311,5.2102,1
1786385200232,21052,21090,21090,38,3.1471,10.366157,8,22,22,0,,0.0,1757,1778,0,109.8704,5.2096,1
1786385217740,21052,21100,21100,48,3.1043,10.371072,8,22,22,0,,0.0,1751,1778,0,109.9095,5.209,1
1786385246742,21052,21110,21110,58,3.0986,10.375987,8,22,22,0,,0.0,2900,1778,0,109.9744,5.2096,1
1786385269020,21105,21120,21120,15,3.0846,10.380902,8,22,22,0,,0.0,2228,1784,0,110.0242,5.2095,1
1786385287012,21105,21130,21130,25,3.0842,10.385818,8,22,22,0,,0.0,1799,1784,0,110.0644,5.2089,1
1786385304613,21105,21140,21140,35,3.0892,10.390733,8,22,22,0,,0.0,1760,1778,0,110.1038,5.2083,1
1786385322211,21105,21150,21150,45,3.1212,10.395648,8,22,22,0,,0.0,1760,1778,0,110.1431,5.2077,1
1786385351248,21105,21160,21160,55,3.113,10.400563,8,22,22,0,,0.0,2904,1784,0,110.208,5.2083,1
1786385373212,21157,21170,21170,13,3.0805,10.405478,8,22,22,0,,0.0,2196,1778,0,110.2571,5.2082,1
1786385391100,21157,21180,21180,23,3.0798,10.410394,8,22,22,0,,0.0,1789,1778,0,110.2971,5.2076,1
1786385408764,21157,21190,21190,33,3.1261,10.415309,8,22,22,0,,0.0,1766,1778,0,110.3366,5.207,1
1786385426344,21157,21200,21200,43,3.1199,10.420224,8,22,22,0,,0.0,1758,1778,0,110.3759,5.2064,1
1786385454750,21157,21210,21210,53,3.093,10.425139,8,22,22,0,,0.0,2841,1784,0,110.4394,5.2069,1
1786385477621,21209,21220,21220,11,3.1157,10.430054,8,22,22,0,,0.0,2287,1784,0,110.4905,5.2069,1
1786385495601,21209,21230,21230,21,3.1135,10.43497,8,22,22,0,,0.0,1798,1778,0,110.5307,5.2063,1
1786385513439,21209,21240,21240,31,3.0988,10.439885,8,22,22,0,,0.0,1784,1778,0,110.5706,5.2058,1
1786385530996,21209,21250,21250,41,3.1164,10.4448,8,22,22,0,,0.0,1756,1778,0,110.6098,5.2052,1
1786385548569,21209,21260,21260,51,3.0946,10.449715,8,22,22,0,,0.0,1757,1784,0,110.6491,5.2046,1
1786385583122,21261,21270,21270,9,3.1118,10.45463,8,22,22,0,,0.0,3455,1784,0,110.7264,5.2058,1
1786385600996,21261,21280,21280,19,3.1344,10.459546,8,22,22,0,,0.0,1787,1778,0,110.7663,5.2052,1
1786385618571,21261,21290,21290,29,3.0793,10.464461,8,22,22,0,,0.0,1757,1778,0,110.8056,5.2046,1
1786385636166,21261,21300,21300,39,3.1248,10.469376,8,22,22,0,,0.0,1760,1778,0,110.845,5.204,1
1786385702013,21300,21310,21310,10,3.111,10.474291,8,22,22,0,,0.0,6585,1778,0,110.9922,5.2085,1
1786385719797,21300,21320,21320,20,3.0916,10.479206,8,22,22,0,,0.0,1778,1778,0,111.0319,5.2079,1
1786385737439,21300,21330,21330,30,3.116,10.484122,8,22,22,0,,0.0,1764,1778,0,111.0714,5.2073,1
1786385755051,21300,21340,21340,40,3.0861,10.489037,8,22,22,0,,0.0,1761,1776,0,111.1107,5.2067,1
1786385772639,21300,21350,21350,50,3.1067,10.493952,8,22,22,0,,0.0,1759,1776,0,111.15,5.2061,1
1786385806280,21352,21360,21360,8,3.0995,10.498867,8,22,22,0,,0.0,3364,1778,0,111.2253,5.2072,1
1786385824405,21352,21370,21370,18,3.1103,10.503782,8,22,22,0,,0.0,1813,1778,0,111.2658,5.2066,1
1786385842186,21352,21380,21380,28,3.1047,10.508698,8,22,22,0,,0.0,1778,1778,0,111.3055,5.2061,1
1786385859778,21352,21390,21390,38,3.0973,10.513613,8,22,22,0,,0.0,1759,1776,0,111.3449,5.2055,1
1786385877453,21352,21400,21400,48,3.1085,10.518528,8,22,22,0,,0.0,1767,1767,0,111.3844,5.2049,1
1786385906273,21352,21410,21410,58,3.0991,10.523443,8,22,22,0,,0.0,2882,1767,0,111.4488,5.2055,1
1786385928533,21404,21420,21420,16,3.0899,10.528358,8,22,22,0,,0.0,2226,1776,0,111.4986,5.2053,1
1786385946111,21404,21430,21430,26,3.1255,10.533274,8,22,22,0,,0.0,1758,1776,0,111.5379,5.2048,1
1786385963736,21404,21440,21440,36,3.1096,10.538189,8,22,22,0,,0.0,1763,1767,0,111.5773,5.2042,1
1786385981326,21404,21450,21450,46,3.0982,10.543104,8,22,22,0,,0.0,1759,1767,0,111.6166,5.2036,1
1786386010262,21404,21460,21460,56,3.0973,10.548019,8,22,22,0,,0.0,2894,1776,0,111.6813,5.2042,1
1786386033015,21456,21470,21470,14,3.0862,10.552934,8,22,22,0,,0.0,2275,1771,0,111.7321,5.2041,1
1786386050777,21456,21480,21480,24,3.0979,10.55785,8,22,22,0,,0.0,1776,1770,0,111.7718,5.2035,1
1786386068424,21456,21490,21490,34,3.0942,10.562765,8,22,22,0,,0.0,1765,1770,0,111.8113,5.2029,1
1786386086062,21456,21500,21500,44,3.0833,10.56768,8,22,22,0,,0.0,1764,1770,0,111.8507,5.2024,1
1786386114584,21456,21510,21510,54,3.0798,10.572595,8,22,22,0,,0.0,2852,1771,0,111.9145,5.2029,1
1786386137067,21508,21520,21520,12,3.1067,10.57751,8,22,22,0,,0.0,2248,1771,0,111.9647,5.2028,1
1786386154884,21508,21530,21530,22,3.0849,10.582426,8,22,22,0,,0.0,1782,1770,0,112.0046,5.2023,1
1786386172480,21508,21540,21540,32,3.1158,10.587341,8,22,22,0,,0.0,1760,1767,0,112.0439,5.2017,1
1786386190034,21508,21550,21550,42,3.1106,10.592256,8,22,22,0,,0.0,1755,1767,0,112.0832,5.2011,1
1786386207626,21508,21560,21560,52,3.1113,10.597171,8,22,22,0,,0.0,1759,1770,0,112.1225,5.2005,1
1786386239015,21562,21570,21570,8,3.1038,10.602086,8,22,22,0,,0.0,3139,1770,0,112.1927,5.2013,1
1786386258907,21562,21580,21580,18,3.1145,10.607002,8,22,22,0,,0.0,1989,1770,0,112.2371,5.201,1
1786386276524,21562,21590,21590,28,3.0883,10.611917,8,22,22,0,,0.0,1762,1771,0,112.2765,5.2004,1
1786386294183,21562,21600,21600,38,3.1256,10.616832,8,22,22,0,,0.0,1766,1776,0,112.316,5.1998,1
1786386362298,21600,21610,21610,10,3.0907,10.621747,8,22,22,0,,0.0,6812,1782,0,112.4683,5.2045,1
1786386380006,21600,21620,21620,20,3.0827,10.626662,8,22,22,0,,0.0,1771,1782,0,112.5079,5.2039,1
1786386397708,21600,21630,21630,30,3.1075,10.631578,8,22,22,0,,0.0,1770,1782,0,112.5474,5.2033,1
1786386415329,21600,21640,21640,40,3.0602,10.636493,8,22,22,0,,0.0,1762,1869,0,112.5868,5.2027,1
1786386432928,21600,21650,21650,50,3.0838,10.641408,8,22,22,0,,0.0,1760,1948,0,112.6262,5.2021,1
1786386465952,21652,21660,21660,8,3.0921,10.646323,8,22,22,0,,0.0,3302,1948,0,112.7,5.2031,1
1786386484642,21652,21670,21670,18,3.0785,10.651238,8,22,22,0,,0.0,1869,1869,0,112.7418,5.2027,1
1786386502203,21652,21680,21680,28,3.0732,10.656154,8,22,22,0,,0.0,1756,1869,0,112.781,5.2021,1
1786386519843,21652,21690,21690,38,3.0942,10.661069,8,22,22,0,,0.0,1764,1948,0,112.8205,5.2015,1
1786386537502,21652,21700,21700,48,3.1116,10.665984,8,22,22,0,,0.0,1766,1948,0,112.8599,5.2009,1
1786386566419,21652,21710,21710,58,3.1085,10.670899,8,22,22,0,,0.0,2892,1948,0,112.9246,5.2015,1
1786386605446,21704,21710,21710,6,3.1136,10.670899,7,23,22,1,21710,0.0,2112,1948,0,113.0047,5.2052,1
1786386625458,21704,21720,21720,16,3.0906,10.675814,7,23,22,1,21720,0.0,2001,1869,0,113.0494,5.2049,1
1786386645385,21704,21730,21730,26,3.1036,10.68073,7,23,22,1,21730,0.0,1993,1869,0,113.094,5.2045,1
1786386677773,21734,21740,21740,6,3.1135,10.685645,7,23,22,1,21740,0.0,3239,1948,0,113.1664,5.2054,1
1786386703237,21734,21750,21750,16,3.0922,10.69056,7,23,22,1,21750,0.0,2546,1948,0,113.2233,5.2057,1
1786386723315,21734,21760,21760,26,3.0714,10.695475,7,23,22,1,21760,0.0,2008,1869,0,113.2682,5.2053,1
1786386743397,21734,21770,21770,36,3.0706,10.70039,7,23,22,1,21770,0.0,2008,1869,0,113.3131,5.205,1
1786386763704,21734,21780,21780,46,3.0965,10.705306,7,23,22,1,21780,0.0,2031,1948,0,113.3585,5.2047,1
1786386838992,21734,21740,21780,6,3.0714,10.685645,8,23,23,0,,0.0,1948,1993,0,113.5268,5.222,1
1786386856292,21734,21750,21780,16,3.0819,10.69056,8,23,23,0,,0.0,1730,1993,0,113.5655,5.2214,1
1786386873690,21734,21760,21780,26,3.1071,10.695475,8,23,23,0,,0.0,1740,1993,0,113.6044,5.2208,1
1786386904158,21734,21770,21780,36,3.112,10.70039,8,23,23,0,,0.0,3047,2001,0,113.6725,5.2215,1
1786386926815,21768,21780,21780,12,3.0866,10.705306,8,23,23,0,,0.0,2266,2001,0,113.7231,5.2214,1
1786386944694,21768,21790,21790,22,3.0882,10.710221,8,23,23,0,,0.0,1788,2001,0,113.7631,5.2209,1
1786386962249,21768,21800,21800,32,3.1347,10.715136,8,23,23,0,,0.0,1756,2001,0,113.8023,5.2203,1
1786386979794,21768,21810,21810,42,3.0844,10.720051,8,23,23,0,,0.0,1754,2001,0,113.8416,5.2197,1
1786386997225,21768,21820,21820,52,3.0961,10.724966,8,23,23,0,,0.0,1743,2001,0,113.8805,5.2191,1
1786387027506,21768,21830,21830,62,3.1145,10.729882,8,23,23,0,,0.0,3028,1993,0,113.9482,5.2198,1
1786387049859,21822,21840,21840,18,3.0984,10.734797,8,23,23,0,,0.0,2235,1948,0,113.9982,5.2197,1
